PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS12266583,04/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12266594,04/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12266608,04/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1232557A,04/08/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS17401879,04/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS1740188A,04/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17401890,04/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17401904,04/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17401915,04/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17401926,04/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17703685,04/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20306694,04/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20306708,04/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20306719,04/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2030672A,04/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20508666,04/08/2020,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20508677,04/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20508688,04/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21500400,04/08/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS21500411,04/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22801297,04/08/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22801300,04/08/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22801311,04/08/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22801322,04/08/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23401228,04/08/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23401239,04/08/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS2340124A,04/08/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23503432,04/08/2020,COURTHOUSE STREET CP - OTLEY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,
LS12162169,05/08/2020,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS12574654,05/08/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS12574665,05/08/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12574676,05/08/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12574687,05/08/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12574698,05/08/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12574701,05/08/2020,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12574712,05/08/2020,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17202227,05/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17202238,05/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18404715,05/08/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18404726,05/08/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18404737,05/08/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18404748,05/08/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18404759,05/08/2020,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1840476A,05/08/2020,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20508768,05/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20508779,05/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2050878A,05/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20508790,05/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20508804,05/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20508815,05/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS22801344,05/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22801355,05/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22801366,05/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22801377,05/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22801388,05/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22801399,05/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22801402,05/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22801413,05/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23401308,05/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23401319,05/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2340132A,05/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23401330,05/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23401341,05/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23401352,05/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23901344,05/08/2020,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23901355,05/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24304602,05/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24304613,05/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24304624,05/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24503518,05/08/2020,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24503529,05/08/2020,CASTLE ST CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2450353A,05/08/2020,CASTLE ST CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24503540,05/08/2020,CASTLE ST CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24503551,05/08/2020,CASTLE ST CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25600553,05/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25600564,05/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05259362,06/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05259373,06/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05259384,06/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05259395,06/08/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12162340,06/08/2020,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS12162351,06/08/2020,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS12162362,06/08/2020,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS17202249,06/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1720225A,06/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17202260,06/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17202271,06/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17202282,06/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17202293,06/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17202307,06/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17202318,06/08/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS2050886A,06/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20508870,06/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20508881,06/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20508892,06/08/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS23603798,06/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23603801,06/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23603812,06/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23603823,06/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23603834,06/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23603845,06/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24202726,06/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24202737,06/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24202748,06/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24202759,06/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2420276A,06/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24202770,06/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24202781,06/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24202792,06/08/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS25600633,06/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25600644,06/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25600655,06/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25600666,06/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25600677,06/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS06458535,07/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12266619,07/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1226662A,07/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12266630,07/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12266641,07/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12266652,07/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12266663,07/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12574756,07/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12574767,07/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12574778,07/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17304759,07/08/2020,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS1830624A,07/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18306250,07/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20306774,07/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20306785,07/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20306796,07/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2030680A,07/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20306810,07/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20306821,07/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23603867,07/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23603878,07/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23901424,07/08/2020,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17202373,08/08/2020,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17202384,08/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17202395,08/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17202409,08/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS17304770,08/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17304781,08/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17304792,08/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20306865,08/08/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21805237,08/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05259511,10/08/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05259522,10/08/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05259533,10/08/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05259544,10/08/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05259555,10/08/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05259566,10/08/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05259624,10/08/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS06277756,10/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06277767,10/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06277778,10/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06277789,10/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0627779A,10/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12266743,10/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20508928,10/08/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20508939,10/08/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2050894A,10/08/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20508950,10/08/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20508961,10/08/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20508972,10/08/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20509035,10/08/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS21404757,10/08/2020,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS22801468,10/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22801479,10/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2280148A,10/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22801490,10/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22801504,10/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22801515,10/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22801526,10/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23401421,10/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23401432,10/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23401443,10/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23401454,10/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23401465,10/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23401476,10/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23401487,10/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25600757,10/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25600768,10/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25600779,10/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2560078A,10/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25600790,10/08/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS06278078,11/08/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS06278089,11/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0627809A,11/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06278103,11/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12266765,11/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12266776,11/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12266787,11/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12266798,11/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12266801,11/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12266812,11/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12266823,11/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17202533,11/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17202544,11/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17202555,11/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17202566,11/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18306396,11/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1830640A,11/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18306410,11/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18306421,11/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18306432,11/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21404881,11/08/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22801548,11/08/2020,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22801559,11/08/2020,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23401501,11/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23401512,11/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23401523,11/08/2020,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23901617,11/08/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS25600848,11/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25600859,11/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2560086A,11/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25600870,11/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS06681398,12/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1216241A,12/08/2020,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS12162420,12/08/2020,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS12162431,12/08/2020,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS12162442,12/08/2020,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS12162453,12/08/2020,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS17402077,12/08/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17402088,12/08/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17703878,12/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17703889,12/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1770389A,12/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17703903,12/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17703914,12/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17703925,12/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS17703936,12/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17703947,12/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23300402,12/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23300413,12/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23300424,12/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23300435,12/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23300446,12/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23300457,12/08/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23300468,12/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23401545,12/08/2020,WEST STREET CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS23401556,12/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23401567,12/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23401578,12/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23401589,12/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2340159A,12/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
