PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS12450844,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12450855,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12450866,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12450877,15/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS15325281,15/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15325292,15/02/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15705511,15/02/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0515008A,16/02/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05150090,16/02/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05761811,16/02/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05761822,16/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05761833,16/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05761844,16/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05933054,16/02/2019,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05933065,16/02/2019,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS05933076,16/02/2019,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS05933087,16/02/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06650088,16/02/2019,QUARRY HILL C CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06650099,16/02/2019,QUARRY HILL C CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06650102,16/02/2019,QUARRY HILL C CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06650113,16/02/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06650124,16/02/2019,QUARRY HILL E CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07825755,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07825766,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07825777,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08131048,16/02/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS08131059,16/02/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS0813106A,16/02/2019,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,
LS08131081,16/02/2019,ANNIE STREET CP - MORLEY                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS08131092,16/02/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS08131106,16/02/2019,ALBION STREET CP - MORLEY                                   ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS08131150,16/02/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS08324609,16/02/2019,CROSSLEY STREET CP - WETHERBY                               ,86 BEYOND THE BAY MARKINGS                        ,50,
LS0832461A,16/02/2019,CROSSLEY STREET CP - WETHERBY                               ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS0872196A,16/02/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS09139034,16/02/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS09139045,16/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS09139056,16/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12450990,16/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS12451009,16/02/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15325394,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15325408,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15325419,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1532542A,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15325430,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15325441,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15325452,16/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15705704,16/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS02459999,17/02/2019,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS07825788,17/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07825835,17/02/2019,MEADOW LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS14235092,17/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS1423514A,17/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14444310,17/02/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS14444321,17/02/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS14444332,17/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14444343,17/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14444354,17/02/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS14444365,17/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14444376,17/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14444387,17/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14444398,17/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14444401,17/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14444434,17/02/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14444445,17/02/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS01754778,18/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS01754789,18/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0175479A,18/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS01754803,18/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS01754814,18/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS01754825,18/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS01754836,18/02/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS01754847,18/02/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05150126,18/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS05150137,18/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS05150148,18/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS05150159,18/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS0515016A,18/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS05150170,18/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS07773050,18/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07773119,18/02/2019,BARLEY HILL ROAD CP - GARFORTH                              ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS09139249,18/02/2019,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS11538043,18/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS11538054,18/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS11538065,18/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS11538076,18/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS11538087,18/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS11538098,18/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS11763720,18/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11763731,18/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11763742,18/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11763753,18/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11763764,18/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11763775,18/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11763786,18/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12235976,18/02/2019,OATLAND GREEN CP - SHEEPSCAR                                ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS12451042,18/02/2019,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14133729,18/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14235263,18/02/2019,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS14235296,18/02/2019,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS14235376,18/02/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS14362001,18/02/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS14362023,18/02/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14444514,18/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS14444525,18/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS14444536,18/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS1444457A,18/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15325576,18/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS15325587,18/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS1570606A,18/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS15706070,18/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS15706128,18/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0246023A,19/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05762315,19/02/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS06375143,19/02/2019,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS06375154,19/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06375245,19/02/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07235445,19/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07235456,19/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07235467,19/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07235478,19/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07235489,19/02/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07235514,19/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07955615,19/02/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS07955626,19/02/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS08324788,19/02/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS09139318,19/02/2019,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS09139329,19/02/2019,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS0913933A,19/02/2019,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS09933362,19/02/2019,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,
LS09933373,19/02/2019,BARLEY HILL ROAD CP - GARFORTH                              ,91 PARKED IN AREA NOT FOR THAT CLASS OF VEHICLE,70,
LS11538101,19/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS11538112,19/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS11538123,19/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS11538134,19/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS11538145,19/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS11538156,19/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS11538167,19/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS11538178,19/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14444591,19/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14444605,19/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15325623,19/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS15325634,19/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS15325645,19/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS15325656,19/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS15325667,19/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS15325678,19/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS15325689,19/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1532569A,19/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS15325703,19/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS15325714,19/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS15325725,19/02/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS0515040A,20/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05236447,20/02/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06424395,20/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06424409,20/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0642441A,20/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07825890,20/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07825904,20/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07825915,20/02/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS07825926,20/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08539026,20/02/2019,LIDGETT HILL CP - PUDSEY                                    ,86 BEYOND THE BAY MARKINGS                        ,50,
LS0853906A,20/02/2019,LIDGETT HILL CP - PUDSEY                                    ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS11764100,20/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14235478,20/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14235503,20/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14235514,20/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14235525,20/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14444671,20/02/2019,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS14444707,20/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14444718,20/02/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS14444729,20/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1444473A,20/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15325849,20/02/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1532585A,20/02/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15325893,20/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15325907,20/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15325918,20/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15325973,20/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05762632,21/02/2019,FINK HILL CP - HORSFORTH                                    ,86 BEYOND THE BAY MARKINGS                        ,50,
LS06248893,21/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06248907,21/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06248918,21/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06248929,21/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0624893A,21/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06248940,21/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06248951,21/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06650452,21/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06650463,21/02/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06650474,21/02/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06850305,21/02/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06850316,21/02/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06850327,21/02/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06850338,21/02/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06850349,21/02/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0685035A,21/02/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06850360,21/02/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06850371,21/02/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06850382,21/02/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0983060A,21/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS09933409,21/02/2019,CLUSTER OF NUTS CP - WETHERBY,86 BEYOND THE BAY MARKINGS                        ,50,
LS0993341A,21/02/2019,CLUSTER OF NUTS CP - WETHERBY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,
LS09933431,21/02/2019,WILDERNESS CP - WETHERBY                                    ,86 BEYOND THE BAY MARKINGS                        ,50,
LS09933475,21/02/2019,WILDERNESS CP - WETHERBY                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS1214516A,21/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12145170,21/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12145181,21/02/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12145192,21/02/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS12145206,21/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12145217,21/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14235558,21/02/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14235569,21/02/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14235627,21/02/2019,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS14235638,21/02/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS14235649,21/02/2019,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14362169,21/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1436217A,21/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14362180,21/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14362191,21/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14362205,21/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14362216,21/02/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS14362227,21/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14362238,21/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14362249,21/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1436225A,21/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06424577,22/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06424588,22/02/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS06850407,22/02/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS06850418,22/02/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS06850429,22/02/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS0685043A,22/02/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07955841,22/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07955852,22/02/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08131467,22/02/2019,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08131489,22/02/2019,LEISURE CENTRE CP - PUDSEY                                  ,86 BEYOND THE BAY MARKINGS                        ,50,
LS0813149A,22/02/2019,LEISURE CENTRE CP - PUDSEY                                  ,86 BEYOND THE BAY MARKINGS                        ,50,
LS08131525,22/02/2019,LEISURE CENTRE CP - PUDSEY                                  ,86 BEYOND THE BAY MARKINGS                        ,50,
LS0813157A,22/02/2019,LEISURE CENTRE CP - PUDSEY                                  ,86 BEYOND THE BAY MARKINGS                        ,50,
LS08131580,22/02/2019,LEISURE CENTRE CP - PUDSEY                                  ,86 BEYOND THE BAY MARKINGS                        ,50,
LS09139646,22/02/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS09139657,22/02/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS09139668,22/02/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS09933486,22/02/2019,NORTH PARADE CP - OTLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS11538225,22/02/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS11538236,22/02/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
